datetime,open,high,low,close,volume,BB_MIDDLE,BB_UPPER,BB_LOWER,BBWIDTH,MACD,MACD_signal,RSI,BBp,ADX,DMIp,DMIm,STOCH_K,STOCH_D,OBV,buy_sell
2019-07-30 22:00:00,9598.87,9629.0,9512.66,9574.21,3907.840601,9531.0655,9665.248238473352,9396.88276152665,0.02815692295333643,-12.081442335711472,-24.83853336924626,49.201945301582086,0.660767698181115,34.18625774739877,14.05238573259206,16.62586124395636,72.55496453900693,80.38297872340424,-4885.7867890000025,0.0
2019-07-31 02:00:00,9575.0,9720.0,9555.0,9668.96,6919.558174,9543.932999999999,9679.235865119226,9408.630134880772,0.028353691317662678,-3.1200645049102604,-20.49053354592138,54.81492481906837,0.9620264319230338,31.588370118090925,17.412129698416315,15.013561320769798,89.35460992907785,79.59160756501173,2033.7713849999973,0.0
2019-07-31 06:00:00,9670.28,9809.99,9641.21,9733.71,5086.382171,9556.7925,9712.471706315248,9401.113293684752,0.03257980254677455,8.684219350683634,-14.650956376910768,58.21299872226795,1.0682117226424717,30.58093871011825,20.79248029983212,13.593883170937984,81.61883418877547,81.1761362189534,7120.1535559999975,0.0
2019-07-31 10:00:00,9734.86,9786.12,9718.59,9758.1,3559.066053,9570.6695,9745.978529698083,9395.360470301917,0.03663464289474894,19.61641116303508,-7.793136208995543,59.45004210156535,1.0345717226397104,29.68939222753456,18.870799866301674,12.337510726256566,87.49608424299394,86.15650945361574,10679.219608999998,0.0
2019-07-31 14:00:00,9758.1,10086.79,9755.64,10049.64,13575.17068,9598.496,9871.450188282672,9325.541811717327,0.056874366209596273,49.646030346782936,3.700525080813287,70.6389246118139,1.326409740840455,31.451853969206145,32.92006945976907,11.220700169408186,94.6298732274243,87.91493055306455,24254.390288999995,0.0
2019-07-31 18:00:00,10049.7,10109.8,9931.0,9979.89,6775.549085,9620.7415,9940.420221236775,9301.062778763226,0.06645615023265607,67.3380394949163,16.43319294733421,65.9503164872682,1.0617335095225044,33.1578858638432,31.217738748991152,10.224014722719737,81.64594518225488,87.92396755089105,17478.841203999997,0.0
2019-07-31 22:00:00,9982.43,10091.73,9966.18,10080.53,3599.628397,9648.6445,10024.662537555874,9272.626462444126,0.07794214774020825,87.96992003509695,30.745182871156803,69.13374363295493,1.0742882745828715,34.68579732619467,28.492220242149923,9.331389489193164,95.86465103136497,90.71348981368136,21078.469600999997,0.0
2019-08-01 02:00:00,10080.53,10155.06,9966.38,9988.02,5523.460165,9670.2615,10072.567450517896,9267.955549482105,0.08320477176711205,96.11229252037629,43.82199973675724,63.27731796937546,0.894921451684898,36.44341698727485,29.494910091092862,8.529430074827475,77.81850051788713,85.10969891050232,15555.009435999997,0.0
2019-08-01 06:00:00,9989.61,9999.96,9863.46,9960.19,6228.456895,9691.194,10108.582822658205,9273.805177341794,0.08613774993219737,99.26831619351833,54.91356665643239,61.587104511088526,0.8222367075942021,36.25150391402162,26.996318365709786,13.243254377709496,74.12291185297332,82.60202113407514,9326.552540999997,0.0
2019-08-01 10:00:00,9961.34,9994.0,9903.69,9962.86,4314.300613,9707.414,10141.070075680651,9273.75792431935,0.08934533454134133,100.8012793424532,64.09263432785205,61.6928243186926,0.7945260245680422,36.07815113437569,24.73937039727239,12.13609096163288,73.60107683432697,75.18082973506246,13640.853153999997,0.0
2019-08-01 14:00:00,9962.86,10060.0,9956.0,10013.86,6491.895002,9726.8095,10179.409618867585,9274.209381132414,0.09306240013595116,104.7399927226852,72.22318674260777,63.7453412091524,0.8171127094687991,36.42694206879062,26.165717482629574,11.13369139851317,79.97333560264389,75.89910809664805,20132.748155999998,0.0
2019-08-01 18:00:00,10011.48,10341.78,9991.66,10283.73,9211.479403,9766.748000000001,10267.860490390403,9265.6355096096,0.10261603768017806,127.30382236136029,83.24048542650615,72.22576907853053,1.0158342786439356,38.10244827775883,37.26291119169858,10.224243327878618,93.08574627487869,82.22005290394985,29344.227559,0.0
2019-08-01 22:00:00,10283.71,10467.86,10270.3,10374.99,9958.04495,9808.5155,10366.006120906717,9251.024879093282,0.11367482080376334,150.52355039222493,96.69824327907378,74.4060007032701,1.0080574262206161,40.03808998681414,40.118127249509556,9.397561158251962,90.38264381504679,87.81390856418977,39302.272509,0.0
2019-08-02 02:00:00,10375.0,10440.61,10281.35,10335.77,5376.230475,9850.922499999999,10434.079560107004,9267.765439892994,0.11839643649759814,163.9549471659866,110.15049956957854,71.79755352124278,0.9157091915435573,41.8006107565526,36.90466403168606,8.64481622249082,86.1714824120603,89.87995750066193,33926.042034,0.0
2019-08-02 06:00:00,10335.8,10570.0,10314.8,10531.45,6967.867125,9902.113000000001,10535.933197353042,9268.29280264696,0.12801716105502758,187.7150214941612,125.66424860333363,76.26783593560901,0.9964633524051738,43.76938752535301,39.685905683359074,7.958319110705431,96.20197044334982,90.9186988901523,40893.909158999995,0.0
2019-08-02 10:00:00,10533.19,10540.18,10435.78,10467.17,5836.482086,9953.407,10596.183590380417,9310.630409619582,0.12915709975095313,199.19154996381258,140.3703494164589,72.21826209732761,0.8996435213173664,45.56746714669373,36.55935046087501,7.33134276357864,88.92860603581005,90.43401963040672,35057.427073,0.0
2019-08-02 14:00:00,10467.08,10643.56,10462.17,10612.14,7831.69626,10008.949499999999,10678.645155447522,9339.253844552475,0.13381936944482012,217.15265705081583,155.72734605656322,75.39174181714027,0.9503467322010017,47.47758037909371,38.2819404753279,6.757977677237292,96.6031330745862,93.91123651791536,42889.123332999996,0.0
2019-08-02 18:00:00,10612.1,10670.0,10350.0,10444.41,12503.122925,10055.025,10710.569929368752,9399.480070631247,0.1303915066086365,215.6863764011814,167.71948641757007,65.99826954860903,0.7969933734175573,47.9409736767084,35.30816894850711,10.71306949637321,75.32809834200971,86.95327915080198,30386.000407999996,0.0
2019-08-02 22:00:00,10444.0,10545.0,10351.24,10523.75,4475.04535,10097.095,10759.892858443982,9434.297141556017,0.13128486132773487,218.25409595757446,177.82663372248768,68.027560360845,0.821859066504558,48.3657146401115,32.58244419214087,9.886040522270287,81.86698737818338,84.59940626492643,34861.04575799999,0.0
2019-08-03 02:00:00,10523.75,10838.98,10497.93,10778.52,10296.221342,10156.095,10841.710014805214,9470.479985194785,0.13501547884402712,237.65889996219812,189.7933004628985,73.49737839852378,0.9539172761384418,49.56565341822461,41.5782422117997,9.127234619802339,93.80227980974259,83.66578850997855,45157.2671,0.0
2019-08-03 06:00:00,10780.68,10862.43,10720.0,10827.78,5117.299107,10218.7735,10909.588648441959,9527.95835155804,0.13520510038547376,253.99187761227222,202.633199149931,74.40900112698057,0.9407883218640568,50.719818917138404,39.310431872566014,8.430383016108507,96.53142737019134,90.73356485270578,50274.566206999996,0.0
2019-08-03 10:00:00,10828.29,10875.89,10700.0,10743.92,4118.190774,10272.5215,10950.370802590298,9594.672197409704,0.1319733042350502,257.31429918221147,213.56954402737108,69.99494243790443,0.847716297854569,51.56517009701786,36.32382952853999,8.562922294516877,86.9650247424514,92.4329106407951,46156.375432999994,0.0
2019-08-03 14:00:00,10741.97,10828.55,10662.15,10733.05,5743.088638,10322.4885,10980.133918916727,9664.843081083272,0.12741993733715026,256.12382392087784,222.08047774821972,69.42008895908715,0.8121450314945372,51.93200084619954,33.576623149503334,9.355996219302556,85.30754988685453,89.60133399983242,40413.28679499999,0.0
2019-08-03 18:00:00,10733.17,10904.77,10710.0,10850.6,5896.873197,10377.1135,11018.666332603958,9735.560667396041,0.12364764683434532,261.4950389506448,229.96344759357143,72.089614671692,0.8690159842940731,52.48481499307683,33.83229990092165,8.651354355488978,94.29050244000126,88.85435902310239,46310.15999199999,0.0
2019-08-03 22:00:00,10851.14,10889.77,10773.0,10816.86,2630.645766,10415.4745,11066.26502179804,9764.68397820196,0.12496608230341125,260.0629762249937,235.98338851246993,70.19546592994861,0.8083830253789114,52.994015537524554,31.29410145630623,8.002304357906024,90.37246333957576,89.99017188881051,43679.51422599999,0.0
2019-08-04 02:00:00,10816.86,10897.0,10700.0,10755.02,4981.598406,10454.231,11087.896261886879,9820.56573811312,0.121226565949591,251.1044853964122,239.00762203300954,66.73447311537105,0.7373406103281838,52.61698295363607,28.95473464465541,10.186406010426765,76.39762321307553,87.02019633088418,38697.915819999995,0.0
2019-08-04 06:00:00,10754.99,10757.24,10552.0,10670.0,7450.626926,10483.7045,11098.745018048297,9868.663981951702,0.1173326695822641,234.52212791340753,238.11051985263137,62.19424045904305,0.6514497781310165,50.791893869876546,26.797419940663364,15.033918061933694,62.34159956369696,76.37056203878275,31247.288893999994,0.0
2019-08-04 10:00:00,10668.74,10742.29,10629.46,10668.56,3412.248434,10517.7315,11091.200570841354,9944.262429158645,0.10904805296491064,218.74135951413336,234.23667618991593,62.117156233725765,0.6315053484739067,49.10796863811533,24.806965504642882,13.917231121048907,59.96237096801524,66.23386458159591,27835.040459999993,0.0
2019-08-04 14:00:00,10669.23,10973.53,10630.84,10944.15,8615.737407,10566.9295,11106.8492856788,10027.0097143212,0.1021904775041415,225.6315086491304,232.5156385606924,69.82521722176024,0.8493301319989127,48.581519223744415,31.549682632486803,12.88642631105326,95.28811765271904,72.53069606147707,36450.777867,0.0
2019-08-04 18:00:00,10944.22,10992.1,10851.0,10921.14,6098.578088,10614.8435,11095.925311765583,10133.76168823442,0.09064322272214032,226.63624004245685,231.33975660450295,68.57069327146168,0.8183413844683538,48.16481996728656,29.89736055099248,11.93448136823387,88.94876187509719,81.39975016527715,30352.199778999995,0.0
2019-08-04 22:00:00,10921.14,11040.0,10777.0,10929.23,9365.95588,10660.612,11069.744898989886,10251.479101010113,0.07675598717782556,225.4761983162789,230.16704314967998,68.78305373498168,0.8282771938692718,47.11251727404686,27.69416852818061,13.675899775706647,83.94637681159413,89.39441877980346,39718.155659,0.0
2019-08-05 02:00:00,10929.99,11648.0,10927.8,11562.97,16464.919585,10724.574,11264.64970274047,10184.498297259532,0.10071741828448735,272.1195965538609,238.55756411726497,80.11678237813446,1.2761837791866806,47.74480829316579,44.54789278244047,12.670373117197597,93.44288842962455,88.77934237210529,56183.07524399999,0.0
2019-08-05 06:00:00,11564.87,11848.0,11484.65,11671.2,10553.370254,10789.3845,11450.384089918723,10128.384910081277,0.12252776604981004,314.12031341777583,253.67012879972742,81.3613488465498,1.1670318056539406,48.654714962247176,47.178193972381386,11.740727608716481,86.90438273571004,88.09788265897623,66736.44549799999,0.0
2019-08-05 10:00:00,11673.31,11778.76,11550.44,11777.64,11431.689601,10861.478,11621.298690581589,10101.65730941841,0.13991110428646814,351.86866948978786,273.30985234780735,82.52015526361848,1.1028803975440196,49.496225250126,43.72336735941898,10.880962221726854,94.57098765432094,91.63941960655184,78168.13509899999,0.0
2019-08-05 14:00:00,11776.52,11810.61,11653.12,11749.97,10402.175288,10922.403999999999,11762.023656057429,10082.784343942569,0.1537426478744844,375.23416681863273,293.6947280377663,81.10842617773844,0.9928219545776066,50.329098596775225,41.49017907618921,10.085589120558227,92.43595679012341,91.30377572671813,67765.959811,0.0
2019-08-05 18:00:00,11747.58,11937.52,11715.0,11752.44,9735.69716,10986.6675,11874.917270512718,10098.41772948728,0.16169594110547514,389.4542273721818,312.84663752212816,81.1394444985583,0.931056964730753,51.308827113878095,42.24069669268543,9.34958442050077,86.64183844332814,91.21626096259082,77501.65697099999,0.0
2019-08-05 22:00:00,11751.5,11858.2,11700.0,11828.8,6565.821825,11047.5005,11992.58134665538,10102.419653344621,0.17109405818182655,402.20822785686505,330.71896276900543,82.11700586075119,0.9133506158573637,52.105194863662284,39.1629071303955,9.115294813704885,92.15312662393895,90.41030728579682,84067.478796,0.0
2019-08-06 02:00:00,11830.0,11839.82,11570.0,11709.82,10402.661839,11110.770999999999,12055.282060076286,10166.259939923711,0.1700171950400719,398.1719757557039,344.20956970205907,75.54653037192858,0.8171212203442151,51.92220816748897,36.31346267043264,12.237122394546345,83.56573705179278,87.45356737301995,73664.816957,0.0
2019-08-06 06:00:00,11708.3,12330.7,11650.62,12185.24,17404.281258,11193.8455,12210.480087760347,10177.210912239652,0.1816417044098647,428.2058771669326,361.00883551429445,81.80967369325238,0.9875864504000642,52.53841309773743,45.96871754933927,11.3479473428623,91.82211727666268,89.18032698413145,91069.098215,-1.0
2019-08-06 10:00:00,12185.37,12295.0,11600.0,11777.65,17007.908941,11243.802,12272.624765087472,10214.979234912527,0.18300264716284978,414.4867811236327,371.70442683611765,66.16370566982928,0.759446047519473,52.86727165060269,42.63264899254454,11.652304130976908,68.90706695901497,81.4316404291568,74061.189274,0.0
2019-08-06 14:00:00,11775.79,11800.0,11570.03,11700.0,10768.24476,11287.413,12315.92917837703,10258.896821622971,0.1822412590692002,392.84411967552296,375.9323660997081,63.66563081667101,0.7005738989206036,53.02384191348711,39.542223029232574,11.471058193155109,62.92704145211727,74.55207522926497,63292.944514,0.0
2019-08-06 18:00:00,11700.0,11836.0,11634.21,11710.0,7791.105583,11335.717,12347.364522017599,10324.069477982403,0.17848849296742286,372.2034024895929,375.1865732795086,63.85489929432263,0.684986861458199,53.221779820279465,37.45976917513726,10.640406546515178,63.48522819526311,65.10644553546511,71084.050097,0.0
2019-08-06 22:00:00,11709.62,11747.0,11226.7,11481.69,13331.187494,11373.149000000001,12345.544130666181,10400.753869333821,0.1709983981861453,333.6421783618607,366.8776934209518,56.60510206970142,0.5558111597728994,51.600848009943256,34.74986894532678,18.378333654234105,45.35560275471456,57.25595746736497,57752.862603,1.0
2019-08-07 02:00:00,11481.69,11694.02,11382.84,11640.43,7543.045148,11412.6405,12359.498293168172,10465.782706831827,0.1659314149373534,312.24778629700086,355.9517110756494,60.00512686430736,0.6202870703729546,50.09854869182051,32.23830045030135,17.05002810379699,55.57250434446803,54.80444509814856,65295.907751,0.0
2019-08-07 06:00:00,11640.01,11725.27,11525.96,11538.61,6684.935156,11448.728,12354.08413695393,10543.371863046068,0.15815838003207539,283.8293087497932,341.52722963827006,56.92426487627989,0.5496390295107565,48.77467896488528,30.547518762057724,15.81876960899134,43.539097583576925,48.15573489425316,58610.972595,0.0
2019-08-07 10:00:00,11541.53,11745.81,11463.14,11743.94,7933.256925,11498.173999999999,12350.471506406959,10645.87649359304,0.14824919268171793,274.661160413787,328.15401507229114,61.245519014350435,0.6441785281269213,47.246883930944314,28.34327860661952,16.081333795350456,46.8514492753623,48.65435040113574,66544.22952,0.0
2019-08-07 14:00:00,11743.09,12141.17,11611.0,11662.75,22590.009009,11547.8115,12307.643599827012,10787.979400172988,0.13159759315901753,257.88765142146804,314.10074173592574,58.7364111288623,0.5756341434023173,46.72413347571271,34.81505703828689,14.921786481223966,39.49728260869559,43.29594315587826,43954.22051099999,0.0
2019-08-07 18:00:00,11662.75,11822.0,11487.0,11792.77,11433.243137,11604.022,12247.387649479897,10960.656350520105,0.11088666489599831,252.15261930021006,301.7111168212324,61.459458121362246,0.6466879683058814,45.699551998295476,32.30640876578447,16.45615022825308,51.27445652173911,45.87439613526566,55387.46364799999,0.0
2019-08-07 22:00:00,11792.25,12079.51,11616.0,11975.03,12988.900978,11655.566,12238.696779929527,11072.435220070474,0.10006048267918115,259.2907684642141,293.22704691560915,64.95109067485407,0.773921400649275,45.24090702487775,35.070865973268305,15.271123017228222,67.78351449275361,52.85175120772942,68376.364626,0.0
2019-08-08 02:00:00,11975.04,12017.75,11843.0,11955.96,5748.755911,11707.306999999999,12191.262095790118,11223.35190420988,0.0826757333330576,260.4092628677645,286.66348996108024,64.2947486228375,0.7568967680710563,44.815537463433905,32.54684122891239,14.172071388478402,66.0561594202897,61.70471014492747,62627.608714999995,0.0
2019-08-08 06:00:00,11956.03,11972.2,11757.0,11919.98,7104.879539,11756.844500000001,12082.342094427471,11431.34690557253,0.05537159131899212,255.45243239704723,280.4212783379833,63.00118542068192,0.7505940178865893,44.04389782634962,30.205734552828105,14.84788158823772,62.79710144927526,65.5455917874395,55522.72917599999,0.0
2019-08-08 10:00:00,11919.98,11975.0,11786.0,11826.85,7627.427905,11770.0385,12083.621550178295,11456.455449821706,0.05328496592059487,241.24133944300775,272.58529044822825,59.65556810462952,0.5905844559642148,43.33446539236116,28.09016633702476,13.780403485149778,54.36141304347822,61.071557971014386,47895.301271,0.0
2019-08-08 14:00:00,11825.67,11923.0,11645.0,11692.81,9455.765571,11771.119,12083.41437535745,11458.823624642551,0.05306128930604631,216.68299597355508,261.40483142686696,55.11870140913856,0.37462350361357477,41.971149269273056,26.071583515557258,15.856666743514443,43.63100252737986,53.59650567337777,38439.53569999999,0.0
2019-08-08 18:00:00,11692.82,11799.22,11521.0,11615.82,10117.752282,11763.028,12082.904909655419,11443.151090344581,0.05438683129129996,188.84052202109706,246.89196941442592,52.642281319785496,0.26989898996057965,40.07442346942366,24.19886725000687,17.680252520132658,42.551423228755375,46.847946266537804,28321.78341799999,0.0
2019-08-08 22:00:00,11614.59,12060.0,11550.0,11999.77,11152.675966,11775.518,12112.308466961234,11438.727533038766,0.05720180920469646,195.45867378808725,236.60531021471354,61.8481705517661,0.8329251003203313,39.10642452400879,28.300834468218778,16.41079309021074,84.53749166183694,56.90663913932405,39474.459383999994,-1.0
2019-08-09 02:00:00,11994.17,12045.68,11778.0,11871.07,6712.667527,11781.449499999999,12120.698228902971,11442.200771097027,0.05759032093682061,188.16289861884252,226.91682783944685,57.79274133838655,0.6320867145026696,38.20826333151958,26.269563322482526,15.232920737357425,70.46376589718629,65.8508935959262,32761.791856999997,0.0
2019-08-09 06:00:00,11873.46,11934.35,11804.0,11873.42,4413.801559,11783.6805,12124.821937281817,11442.539062718184,0.057900659693177564,180.48942256059308,217.63134674066868,57.84709283386894,0.6315282903112501,37.374855074993505,24.384736680832546,14.13996709806562,64.69215249297798,73.23113668400039,37175.593415999996,0.0
2019-08-09 10:00:00,11873.42,11970.0,11700.0,11705.01,10332.354104,11783.44,12124.80738918675,11442.072610813251,0.057940192199688594,159.0013012358304,205.9053375962521,52.61781344199949,0.3851237662348963,36.00101619694976,22.63570652950677,15.6581832713868,35.67246287037455,56.94279375351292,26843.239311999998,0.0
2019-08-09 14:00:00,11705.03,11896.46,11700.0,11743.37,6565.383852,11761.3465,12045.646363359958,11477.046636640041,0.04834478150268903,143.41062277261517,193.40639459447442,53.64570128427269,0.4683846137181599,34.72609762708757,21.012611525564743,14.535412086601065,41.33002964470615,47.23154833601955,33408.623164,0.0
2019-08-09 18:00:00,11743.33,11910.0,11700.0,11837.18,6605.043978,11764.323,12050.581323904104,11478.064676095897,0.048665498882358674,137.03734156396058,182.1325839616367,56.15092376576153,0.6272574348342917,33.60195333150814,19.841977123255393,13.493437400639685,53.530427870431275,43.51097346183732,40013.667142,0.0
2019-08-09 22:00:00,11837.21,11965.0,11825.6,11879.99,4797.901568,11773.322499999998,12062.369853460088,11484.275146539909,0.04910208710584284,133.89410883672826,172.484888918352,57.28544580911474,0.6845156143502444,32.828372203851956,19.92871204746143,12.52640515206097,66.3263067290003,53.728921414712566,44811.56871,0.0
2019-08-10 02:00:00,11879.98,11985.0,11751.61,11839.03,5814.327013,11779.774,12068.630208657833,11490.917791342166,0.049042742018282036,126.6407151212552,163.316054145017,55.79790200536778,0.6025700646618148,31.54034778094753,18.500824136119178,13.71606697073973,56.942579362947946,58.93310465412649,38997.241697,0.0
2019-08-10 06:00:00,11837.66,11890.2,11794.0,11829.75,3319.920538,11797.177,12050.124388089365,11544.229611910634,0.04288269779954402,118.7748263539761,154.40780857599273,55.446606053442146,0.5643869071865892,30.344874483172003,17.17553725500791,12.73353108568818,57.28200371057513,60.18362993417444,35677.321159,0.0
2019-08-10 10:00:00,11828.87,11904.36,11350.0,11395.23,11735.29453,11784.917,12088.544863370465,11481.289136629533,0.05152821413514682,76.62095288120508,138.85043742192377,42.08569069879407,-0.14171811452714142,29.65803576695705,15.945438512226119,24.297817972124587,6.3704225352112065,40.198335202911416,23942.026629,0.0
2019-08-10 14:00:00,11395.23,11517.0,11310.0,11413.87,13036.503732,11778.68,12107.676132372353,11449.683867627647,0.05586298844562426,44.20738998438719,119.92182791970764,42.723307855062075,-0.05442901010628462,29.186572385671504,14.8036561833974,23.684319573743355,13.84933333333344,25.83391985970658,36978.530361,0.0
2019-08-10 18:00:00,11413.13,11431.65,11270.0,11329.1,5471.734705,11757.938,12143.586697329258,11372.289302670742,0.06559801511612966,11.550431703893992,98.24754866307102,40.53749975799527,-0.05599565481465651,28.918477813720344,13.743819434545182,23.123570547309864,7.481012658227894,9.233589508924167,31506.795656,0.0
2019-08-10 22:00:00,11331.56,11397.0,11270.0,11309.31,3255.30653,11740.266,12173.710877738875,11306.821122261124,0.07383902166081675,-15.744736007134634,75.44909171769169,40.02269589953857,0.002871042970744818,28.669617806975907,12.760021148187414,21.468358967496993,4.9759493670885435,8.768765119549945,28251.489126,1.0
2019-08-11 02:00:00,11309.24,11465.0,11286.3,11399.1,3250.413387,11720.5825,12179.022064007666,11262.142935992335,0.07822811946550702,-29.79132233832388,54.40100889811442,43.52692985548717,0.14937308509151204,27.888098900824847,13.922679618078298,19.931863745795322,16.34177215189878,9.599578059071725,31501.902513,0.0
2019-08-11 06:00:00,11398.4,11424.94,11330.11,11371.71,2880.220814,11690.4165,12157.673039624939,11223.15996037506,0.07993839049702622,-42.64076358372404,34.9926543955693,42.7072273292874,0.15895982937357944,27.162616241627873,12.926371471933107,18.505537868698617,13.112365924092293,11.476695814359857,28621.681699,0.0
2019-08-11 10:00:00,11370.44,11482.86,11112.11,11469.94,8893.241539,11666.1155,12125.714172824748,11206.516827175252,0.07879206627514498,-44.38952078341208,19.11621935573042,46.591797698886324,0.28657956212723434,27.673447395014716,12.001480858356132,24.533846223034033,40.99371054772081,23.482616207903945,37514.923238,0.0
2019-08-11 14:00:00,11469.63,11482.65,11350.01,11378.0,3395.76657,11639.0165,12099.502103239327,11178.530896760672,0.0791279234356833,-52.58487235631219,4.776001010400746,43.611310063821676,0.216585602064586,28.147670329530882,11.142871633039777,22.778647264821874,30.460882814558488,28.188986428790514,34119.156668,0.0
2019-08-11 18:00:00,11378.51,11445.57,11360.0,11383.14,2489.904608,11616.831,12081.944599611232,11151.717400388769,0.08007581406860986,-57.99653497135296,-7.7785061879959105,43.827653501297846,0.24878072776700905,28.587916525097057,10.34577934287207,21.149203373410366,31.04973135217485,34.16810823815137,36609.061276,0.0
2019-08-11 22:00:00,11385.44,11600.0,11301.0,11549.97,5863.359992,11609.689,12074.27666306224,11145.101336937762,0.08003447173515824,-48.271894578521824,-15.87718386715692,50.46992227187297,0.4357290294727427,27.510953621393785,14.955786766851531,19.636479072946766,50.162105190802855,37.224239785845384,42472.421268,0.0
2019-08-12 02:00:00,11539.08,11577.89,11410.0,11446.44,2700.963068,11601.220000000001,12071.477762867346,11130.962237132657,0.08107039826282827,-48.35880605755483,-22.373508305914044,46.77358742341578,0.3354306805524625,26.511119605237855,13.886159185882955,18.232091598254403,38.3015041986963,39.83778024722465,39771.4582,0.0
2019-08-12 06:00:00,11447.0,11471.29,11340.0,11411.97,2691.355079,11571.829999999998,12009.557202911326,11134.10279708867,0.07565392905207359,-50.624663764972865,-28.023739398197247,45.576732233086084,0.31739768634806315,26.055421013915076,12.893120742613068,19.395724680331107,34.35255301355256,40.93872080101722,37080.103121,0.0
2019-08-12 10:00:00,11411.98,11415.01,11305.55,11328.01,3158.02306,11544.677,11971.48452507072,11117.869474929279,0.07394014142980712,-58.518694883197895,-34.122730495604486,42.71000495678068,0.24617715565804701,25.86436276063411,11.971174957048095,19.278438126339122,27.2514988955506,33.30185203593314,33922.080061,0.0
2019-08-12 14:00:00,11328.01,11425.0,11235.32,11399.11,3982.746857,11520.961500000001,11922.83905245799,11119.083947542013,0.06976458561344705,-58.366261121149364,-38.971436620972376,45.81799839902059,0.34839723038183534,26.121864097398877,11.115221521535101,20.401996548159435,36.22593878195014,32.609996897017744,37904.826918,0.0
2019-08-12 18:00:00,11400.0,11449.15,11375.0,11443.89,2812.719171,11507.905499999999,11901.4878132247,11114.323186775298,0.0684020759858865,-54.01035032237087,-41.97921936138057,47.740922830525534,0.4186758425759692,26.043967764689448,11.358160490077001,18.94333515705176,68.00303347065922,43.826823716053305,40717.546088999996,0.0
2019-08-12 22:00:00,11446.1,11474.03,11375.28,11396.08,2222.41984,11490.541000000001,11870.801110860613,11110.280889139389,0.0661866331377456,-53.79511765270399,-44.34239901972602,45.869174581840866,0.37579422965741116,25.629139216245267,11.667168546130057,17.58905357193905,58.20369345549196,54.14422190270043,38495.12624899999,0.0
