datetime,open,high,low,close,volume,BB_MIDDLE,BB_UPPER,BB_LOWER,BBWIDTH,MACD,MACD_signal,RSI,BBp,ADX,DMIp,DMIm,STOCH_K,STOCH_D,min,max,RSImin,RSImax
2021-05-26 18:00:00,38758.62,39350.0,38505.0,38552.43,4632.32452,39248.8525,40838.92140494688,37658.78359505312,0.08102498818006862,26.579318870099087,167.84668824443492,44.73953336935905,0.2810087041406338,75.66111299375046,7.848250167809789,33.00435532840761,4.682632236568109,18.690768399738893,,,,
2021-05-26 19:00:00,38552.42,39122.3,38008.0,38965.66,5044.160871,39300.246,40774.08831878734,37826.40368121266,0.07500422866499824,4.172793173107493,134.9565901332308,49.810081797667934,0.3864919280254862,74.71903958362184,6.842607352234273,36.9612419833367,33.80374161666091,17.252087133361506,,,,
2021-05-26 20:00:00,38975.74,38975.74,38335.0,38626.63,3373.527321,39311.3275,40759.945006464994,37862.709993535005,0.07369975010205362,-36.86487538377696,100.46198007753593,46.074708951682474,0.26367208840695183,73.95521153873942,6.012875416159564,32.47933599459895,21.83656900811851,20.107647620449175,,,,
2021-05-26 21:00:00,38626.64,38628.19,37900.03,38485.1,4778.257062,39319.3465,40746.58613728702,37892.10686271298,0.07259732240397336,-78.31633947782393,64.59792370710815,44.572003309824936,0.20774126565536505,73.91139054479494,5.318364652011926,34.96286234531214,19.893776543113308,25.17802905596424,38485.1,,44.572003309824936,
2021-05-26 22:00:00,38476.74,38823.27,38280.19,38719.48,3025.501809,39350.344,40690.295475137114,38010.39252486288,0.06810367274741573,-93.08439334118157,32.98502499848678,47.61880007543931,0.26459446043169665,72.34712104568682,7.684460021447875,31.09499199417087,27.86325600057138,23.197867183934402,,,,
2021-05-26 23:00:00,38720.54,39231.9,38518.09,39030.74,3021.814646,39368.97,40678.42185941536,38059.518140584645,0.06652202785164844,-81.25801119320386,10.0921364737116,51.43658100890906,0.37085054041199494,68.49807430053457,12.613456834026115,27.784774784152038,38.44683896809551,28.734623837260063,,,,
2021-05-27 00:00:00,39030.74,39128.18,38742.5,38957.84,2467.278452,39356.255,40677.0086621267,38035.5013378733,0.06711785265781509,-76.34081513141427,-7.221245007502339,50.50807382755605,0.34917134382256165,65.20396678883617,11.31613200155584,24.927042858131816,41.82935461292975,36.04648319386555,,,,
2021-05-27 01:00:00,38957.83,39450.69,38639.74,39241.91,2763.297822,39343.1515,40662.93391350651,38023.36908649349,0.06709083350918187,-50.984094824096246,-15.984663557525206,53.99319419281409,0.4616446245366274,60.69259943922625,14.547410387233937,22.441345857990548,55.222080931040466,45.166091504021914,,39241.91,,53.99319419281409
2021-05-27 02:00:00,39241.92,39243.1,38356.09,38615.78,3410.586002,39304.5475,40663.41210058815,37945.68289941185,0.06914541380170591,-76.38246203626477,-28.076198129099158,46.26070232001939,0.24656507362768712,57.55061193292407,13.136669114602018,23.96426010050726,29.951207672865426,42.33421440561188,,,,
2021-05-27 03:00:00,38613.36,38714.27,37502.0,37625.31,4904.25457,39224.349,40777.37485194059,37671.32314805941,0.07918682611867392,-168.25253052869084,-56.13369404748113,37.187863828074946,-0.01481403158933823,56.39730342882617,11.894469365647671,31.881725900821117,4.42328042328034,29.865523009062073,,,37.187863828074946,
2021-05-27 04:00:00,37624.6,37995.19,37500.0,37814.93,3627.115021,39087.596000000005,40630.7700602633,37544.42193973671,0.07895978357243011,-224.0742597606586,-89.74310968807167,39.628972023542765,0.0876466457118695,55.38480576210235,10.795159965442206,28.958557622259622,12.005062306780387,15.459850134308718,,,,
2021-05-27 05:00:00,37813.77,37814.94,37134.27,37621.56,4041.338199,38946.3845,40483.1165907004,37409.6524092996,0.07891526314594892,-279.5316753458683,-127.72007943102679,38.00680894872982,0.06894747366270548,55.03931371370414,9.817965385451682,30.791238570704177,21.03634056000206,12.488227763354262,37621.56,,,
2021-05-27 06:00:00,37623.64,37789.85,37204.76,37733.34,2667.827494,38825.62699999999,40344.08279891788,37307.17120108211,0.07821925445880819,-311.3142117053503,-164.45380685600952,39.54729280054239,0.1403296688720196,54.73220003209508,8.945878700304407,28.05618827031356,25.861890330768954,19.634431065850467,,,,
2021-05-27 07:00:00,37733.34,38177.12,37452.31,38136.54,3428.818387,38724.954,40136.95437683609,37312.95362316391,0.0729245734848951,-302.2699349090544,-192.02598014841658,44.868990544591156,0.29163815759083833,52.853796449069904,12.730955130655339,25.606694379131817,43.26806019633753,30.055430362369517,,,,
2021-05-27 08:00:00,38138.75,38300.0,37881.08,38246.67,2863.747324,38653.2185,40005.127427706146,37301.30957229386,0.06995065250290311,-283.39844498791354,-210.30521867795568,46.260536569599346,0.3496390948871766,50.69666299129999,13.124132021643703,23.40600072553261,48.02237936125568,39.050776629454056,,,,
2021-05-27 09:00:00,38246.67,38407.42,38033.7,38275.47,2357.767813,38574.4595,39811.27769600005,37337.641303999946,0.06412627484774226,-263.18978757222067,-220.8843296521958,46.639843048383945,0.3791295677218579,48.3206601916335,13.397094112909382,21.423216592388673,49.265677208796404,46.85203892212987,,,,
2021-05-27 10:00:00,38275.47,39173.62,37826.08,38824.34,4419.798594,38509.676999999996,39520.77403100614,37498.57996899385,0.05251132233626087,-202.56836366700736,-217.22052770164262,53.39168172980704,0.6556047492726185,44.578243609176525,21.32917077218146,19.632191441825896,72.96043031919926,56.74949562975045,,,,
2021-05-27 11:00:00,38821.08,39495.69,38800.0,39277.44,3658.812289,38531.95,39591.41021994319,37472.48978005681,0.054991258939305704,-118.18144341737207,-197.410077584298,58.10450873203818,0.8518253852136041,41.92872953103438,23.33907767197329,18.010639643426966,90.75767970119676,70.99459574306415,,,,
2021-05-27 12:00:00,39277.44,39608.72,39065.19,39212.5,3963.522527,38536.114,39606.06096085759,37466.16703914241,0.05552957212331213,-55.74489294705563,-169.0740274511594,57.21160406079506,0.8160838923538127,39.769691753874135,22.741607752980133,16.539452694882996,83.98755278950875,82.56855426996826,,,,
2021-05-27 13:00:00,39210.48,39888.02,39203.49,39690.01,4170.246366,38582.684,39768.24023909578,37397.12776090422,0.06145535334430225,30.478592740961176,-129.1601079119818,61.853589839076285,0.9670069472387731,38.372682598612435,24.11400939407103,15.202153669442037,92.80944167044957,89.1848913870517,,,,
2021-05-27 14:00:00,39690.0,39945.0,39256.59,39316.81,4420.560001,38620.903,39850.806198708604,37390.99980129139,0.06369106381114939,68.87048010343278,-89.5512946727549,56.678258663616475,0.7829112895757566,37.209803006984856,22.81211109888782,13.984460696272416,77.6502901381491,84.81576153270248,,,,
2021-05-27 15:00:00,39316.81,40411.14,39310.02,39864.02,6214.326668,38665.821,40009.12986628034,37322.51213371967,0.0694830127248732,140.42877761901764,-43.55277581682101,61.73398488797078,0.9459878997589901,36.92918203983328,25.965226153873406,12.873934846932706,83.30357933027547,84.58777037962471,,,,
2021-05-27 16:00:00,39864.01,40355.57,39800.0,40024.8,3380.56096,38735.7295,40209.63001039625,37261.82898960375,0.07610030994233621,207.30789818183985,6.621544382774983,63.096701383647265,0.9372990208319569,36.67325805508912,23.919620490187782,11.85969395872551,88.21009072682175,83.05465339841544,,40024.8,,63.096701383647265
2021-05-27 17:00:00,40024.8,40100.0,39461.85,39667.0,4385.197322,38794.8245,40320.2871985034,37269.361801496605,0.0786425879309441,229.5310161982634,51.20499225229611,58.13508080535242,0.7858724440970181,35.32976836959805,22.048929716358213,14.815991191549346,77.29113452776586,82.93493486162102,,,,
2021-05-27 18:00:00,39666.99,39721.28,38720.0,38825.44,6400.573744,38800.1225,40325.21937358058,37275.02562641942,0.07861299270797818,178.84520549802983,76.73374653924859,48.47901690620167,0.5083002924071849,32.82074119910979,20.336151352115248,21.701556410092028,51.609310103849225,72.37017845281228,,,,
2021-05-27 19:00:00,38822.28,39250.0,38691.0,39028.99,3226.776011,38800.034999999996,40325.0763625935,37274.99363740649,0.07861030860376819,152.96778459809866,91.980894173773,50.61561202378442,0.5750651771210448,30.584245914830237,18.766238415805503,20.34227289779975,56.89375557482261,61.931400068812565,,,,
2021-05-27 20:00:00,39029.0,39222.13,38790.65,39089.57,1872.890459,38806.6215,40335.665126602486,37277.57787339752,0.078803233443163,135.68101927150565,100.72107512335822,51.263404830516016,0.5925246654435579,28.534300077069684,17.325830353047145,18.780895852086463,55.33471000361633,54.612591894096056,,,,
2021-05-27 21:00:00,39094.18,39117.91,38500.0,38768.35,2602.29963,38782.9435,40298.20996140678,37267.677038593225,0.0781408693956804,95.47289164432004,99.67142344642123,47.69115152923476,0.49518451032485267,27.301521157950415,16.003027426446177,20.564096309835364,36.45060462813233,49.559690068857094,,,,
2021-05-27 22:00:00,38768.36,38831.76,38400.15,38445.05,2328.230093,38774.40699999999,40295.550965505456,37253.26303449453,0.07846123684137653,37.57108534302097,87.25121401201912,44.34197785179369,0.39174035874686375,26.379780196056046,14.787200559464036,20.10009091127737,23.94412508800576,38.5764799065848,,,,
2021-05-27 23:00:00,38444.07,39187.35,38195.19,38978.69,3416.064737,38842.076,40265.24154760524,37418.91045239476,0.07327958204938582,33.63686437592696,76.52824613708128,50.51882960534216,0.5479965244485723,24.640342806830606,17.328544048029773,18.579901584122542,44.587359674437025,34.99402979685837,,,,
2021-05-28 00:00:00,38978.69,39146.39,38382.11,38503.15,2599.01282,38876.487,40226.48196492005,37526.49203507995,0.06945046063035736,-7.16783341037808,59.78890790473823,45.65628760455738,0.36172652131998523,23.040332848633984,16.02345399786624,17.18056620873,13.89742548342695,27.47630341528991,,,,
2021-05-28 01:00:00,38503.16,38755.51,38279.1,38529.98,2186.831763,38921.908,40149.72372474049,37694.092275259514,0.0630912402722132,-36.93909192985302,40.44319484265473,45.97225714021477,0.34039624509498856,21.827813759055704,14.821327446202428,17.03225761055743,15.108192874388019,24.53099267741733,,,,
2021-05-28 02:00:00,38529.99,38877.83,37900.0,37998.94,4191.985106,38935.188,40113.62793898446,37756.74806101555,0.060533414606060446,-101.62879248589161,12.028664487721022,40.90302082072578,0.10275955989457093,21.545190097370163,13.713370357846141,19.75863156756051,3.9400431676450673,10.981887175153346,,,,
2021-05-28 03:00:00,37998.94,38237.64,37687.77,38155.11,3182.878178,38936.116500000004,40111.933268079025,37760.29973192098,0.06039722878264046,-138.83905844841502,-18.144992992561697,42.897177797059136,0.16788766702316862,21.701599547551915,12.691635713155453,20.548859625733556,17.160356470108848,12.069530837380645,,,,
2021-05-28 04:00:00,38150.57,38416.74,38000.0,38283.4,2115.123722,38937.952999999994,40109.342098088244,37766.563901911744,0.060166958344638706,-156.28655262475513,-45.773387615077645,44.55240143610279,0.22060820735473496,21.294831608020303,13.70663080990297,19.02253474491404,21.87106415947903,14.323821265744314,,,,
2021-05-28 05:00:00,38283.06,38284.79,37813.38,38237.18,2497.471891,38936.0385,40112.10238627534,37759.97461372466,0.06041004332145091,-171.81759739086556,-70.98228993356396,44.056911345146894,0.20288242494490424,21.33672216395008,12.691424491577658,19.79188760179123,20.594122497938486,19.875181042508785,,,,
2021-05-28 06:00:00,38237.1,38237.1,37219.19,37324.65,6011.403704,38861.054000000004,40240.7177725475,37481.39022745251,0.07100495897756627,-254.0959346907839,-107.60508904035335,35.63136284826233,-0.05680377733014395,22.413461526642436,11.753884705891021,24.90490782405954,3.660775962316127,15.375320873244547,,,,
2021-05-28 07:00:00,37324.65,37565.17,36686.0,36996.45,6195.394638,38747.004499999995,40342.04402116652,37151.96497883347,0.08233098489802089,-341.5915175337577,-154.40244645577576,33.17405901875084,-0.04874956913912067,24.092552322066734,10.887719113215988,28.80735361292801,10.228051448301217,11.494316636185276,,,,
2021-05-28 08:00:00,36996.45,37193.71,36442.0,36933.03,6598.333998,38633.031,40404.0691049709,36861.99289502911,0.09168517504986319,-411.2519559987559,-205.7724113437655,32.704695982769465,0.020055216421235426,25.919330193789975,10.087194687163628,29.37909044824034,17.48682336182332,10.458550257480221,,,,
2021-05-28 09:00:00,36933.02,37382.68,36474.57,36975.93,6688.452564,38497.327,40341.761214170874,36652.89278582912,0.09582141711661575,-457.7353075565625,-256.16504001127123,33.391222743446804,0.08757081485719821,27.039006871326627,11.350971284517554,27.22349966761873,19.205217022225607,15.640030610783382,,,,
2021-05-28 10:00:00,36975.65,37250.0,35600.0,35968.03,7894.465812,38329.888,40448.689946081766,36211.08605391823,0.1105561250834736,-568.7442175754113,-318.6809245764201,26.540622164641064,-0.05735695456758222,28.88159506115483,10.51974748439327,33.45187433027086,10.25910491030981,15.650381764786246,,,,
2021-05-28 11:00:00,35968.04,36241.61,35360.0,35994.67,9905.946786,38136.4205,40368.97233967134,35903.86866032866,0.11708240104345072,-647.1096111433944,-384.3667031214464,26.96711939340595,0.020335774080995826,30.76504944602067,9.7507783427244,33.205656576600454,16.582491802422002,15.348937911652476,,,,
2021-05-28 12:00:00,35995.19,36512.37,35742.01,35925.85,6335.696351,37931.473,40186.569772306495,35676.3762276935,0.11890372790460824,-706.5754458817755,-448.80848403412136,26.538462455976287,0.055313318561344325,31.86409121035711,11.443044844736225,30.782444703031782,14.784380837916542,13.87532585021612,,,,
2021-05-28 13:00:00,35925.85,36179.3,35100.0,35351.65,6311.286158,37715.7055,40094.040271783066,35337.37072821693,0.1261190657978316,-790.6423568774553,-517.175286068092,23.221779232342413,0.00300194740296569,33.37980041457657,10.60926872972145,34.18780074149612,6.219123712741517,12.52866545102669,35351.65,,23.221779232342413,
2021-05-28 14:00:00,35351.65,36853.74,35168.24,36589.74,9152.177556,37603.9205,39972.7813092185,35235.0596907815,0.12599009771965144,-749.2478936787811,-563.5898225072867,40.49136547152279,0.28593497430214465,33.484635051202936,15.32631988115365,31.700338840447333,39.43374900405781,20.14575118490529,,,,
2021-05-28 15:00:00,36590.24,37279.98,36588.41,36923.61,6338.890859,37498.6515,39786.60624436536,35210.69675563464,0.12202864118275598,-681.7718348937706,-587.2262310617426,44.140191805214855,0.37433285089747115,32.87110598727448,17.61849877210297,29.396925544571612,48.271362131170534,31.308078282656624,,36923.61,,44.140191805214855
2021-05-28 16:00:00,36923.6,37103.37,36500.0,36588.51,3636.55789,37373.5985,39566.869124502606,35180.327875497394,0.11737005332802543,-647.74293828605,-599.3295749961176,41.39659941679891,0.32102334038736285,32.39227497030382,16.339878812595657,27.990455711918276,44.87870619946101,44.19460577822978,,,,
2021-05-28 17:00:00,36588.51,37067.77,36395.87,36749.31,3552.884033,37272.646499999995,39379.784714528665,35165.508285471326,0.11306619799743332,-600.9240932660759,-599.6484787025851,43.220386376655625,0.375818184020487,32.05674958764356,15.1554066553847,26.808292536965073,49.72684021056817,47.62563618039991,,,,
2021-05-28 18:00:00,36751.59,36845.93,35812.01,35815.56,7919.196589,37141.172000000006,39268.34010166492,35014.00389833509,0.1145450176782206,-631.5861108890094,-606.0360059807264,36.17928601952428,0.1884092049513005,32.290656426094,14.057960954925699,29.386797050398794,22.468043418875265,39.02452994296815,,,,
2021-05-28 19:00:00,35813.92,36284.0,35650.22,35976.17,5362.546405,36991.045999999995,38992.25671631404,34989.83528368595,0.10819973656944151,-635.6405947320745,-611.9569243545415,38.0487981025227,0.24643449794500952,32.64681108415227,13.040985344523254,28.4968003278866,27.92929775907681,33.37472712950675,,,,
2021-05-28 20:00:00,35976.17,36369.82,35551.06,36190.92,4369.769969,36875.434499999996,38773.32436997294,34977.54463002705,0.1029351868368058,-614.4960864235036,-612.4647568111186,40.55616956366701,0.31966432540952583,33.06564679331847,12.098439978757273,27.20550043914802,44.25333749802241,31.55022622532483,,,,
2021-05-28 21:00:00,36190.91,36570.0,35555.52,35789.3,5259.875784,36738.4005,38525.844090600134,34950.95690939987,0.09730655479136228,-622.862193399109,-614.5442442688739,37.499416899700584,0.2345089643692359,33.04995193689269,12.758612357952392,25.240870039877294,30.1969614663467,34.126532241148645,,,,
2021-05-28 22:00:00,35789.31,36240.0,35181.73,35209.89,5872.517994,36598.948000000004,38407.37731692077,34790.51868307924,0.09882411466694434,-668.4021505509008,-625.3158261060818,33.56852609262718,0.11594904843580796,33.39181375096781,11.837979624861166,26.216433206692592,4.8140781887956,26.421459051054907,,,,
2021-05-28 23:00:00,35209.86,35419.38,34684.0,35031.79,7091.819237,36442.782,38224.62412535452,34660.939874645475,0.09778847977931673,-710.6292731753492,-642.3785162559501,32.44276322722554,0.10406368781991261,34.14179569985637,10.9844000864114,28.095879370396453,13.397252675290275,16.136097443477524,35031.79,,32.44276322722554,
2021-05-29 00:00:00,35031.79,35600.0,34750.56,35061.65,5236.053523,36281.6945,37941.227331212474,34622.16166878752,0.09148044787227215,-733.2344427677963,-660.5497021853839,32.84937064811059,0.1324132680434482,34.437373223294955,11.647348470287962,26.071390966730473,14.547492661730868,10.919607841938914,,,,
2021-05-29 01:00:00,35061.92,35893.55,34950.01,35663.49,3656.900973,36153.009999999995,37552.91924797568,34753.10075202431,0.07744357927462679,-694.6856774891348,-667.3768974346124,40.60835231279535,0.32516009494620524,34.08457862752468,13.159320212616766,24.193958681760197,37.731030285287126,21.89192520743609,,,,
2021-05-29 02:00:00,35661.79,36437.5,35617.87,36214.77,3989.262001,36097.515999999996,37385.3763523901,34809.65564760989,0.0713545138335892,-612.6818852614888,-656.4378947583933,46.68519928347954,0.5455227928177121,32.72022759095867,16.54862936991682,22.452737052866485,58.96694119369159,37.081821380236526,,,,
2021-05-29 03:00:00,36217.97,36500.0,36091.71,36374.11,3064.396941,36066.399,37291.34427612909,34841.4537238709,0.06792722922679893,-528.765355503594,-630.9033864562778,48.33079065373606,0.6256019374891543,31.33619081298314,15.884182375897518,20.83770313172098,65.10489294986859,53.9342881429491,,,,
2021-05-29 04:00:00,36374.11,36585.36,36100.0,36338.56,3698.049213,36036.6755,37200.39770467838,34872.95329532162,0.06458543628301001,-459.8235004931703,-596.687408780021,47.975004769780085,0.6297064276965622,29.86571133544346,15.5401110133342,19.3395909815419,63.7354679157773,62.60243401977916,,,,
2021-05-29 05:00:00,36338.56,36774.44,36165.05,36458.77,2751.863539,36010.8175,37107.72958051196,34913.90541948804,0.06092125403773242,-390.9956233846824,-555.549051235768,49.33323582982068,0.7041879690990946,28.086126925114474,16.203593193385082,17.949831815961854,73.35670029801126,67.39902038788573,,,,
2021-05-29 06:00:00,36458.77,36631.82,35604.3,35702.64,3480.197649,35997.547999999995,37103.0269428847,34892.06905711529,0.06141968018958998,-392.83864413312403,-523.0069695208553,41.91977340577119,0.366615279332936,27.376354982062644,15.039692561284749,21.73625974905913,42.732310583655334,59.9414929324813,,,,
2021-05-29 07:00:00,35702.64,37338.58,35702.63,36862.3,5064.550741,36040.9295,37212.077941334595,34869.7810586654,0.06498991327815766,-297.430093955576,-477.8915940812992,53.46878404360216,0.8506688268585327,25.4694201128003,19.844057649421867,20.175575031561195,82.05817869493485,66.04906319220049,,36862.3,,53.46878404360216
2021-05-29 08:00:00,36862.31,37086.1,36451.65,36522.92,2913.838284,36070.783,37259.88200537891,34881.6839946211,0.06593142185901017,-246.3276467096439,-431.5788043388355,50.31553122268913,0.6901174746403567,23.70016981624599,18.41976531052058,18.727488281459564,69.27348205742517,64.68799044533846,,,,
2021-05-29 09:00:00,36522.92,36720.0,36001.0,36145.02,3478.041007,36110.451499999996,37250.458902972474,34970.44409702752,0.06314002487465317,-233.59152690403425,-391.9813486684724,46.9923003047933,0.5151615243505729,22.773389968618524,17.098157335389295,21.233250529968103,55.0377084133835,68.78978972191452,,,,
2021-05-29 10:00:00,36145.0,36350.0,35516.6,35776.76,3501.094883,36069.8025,37195.74219188521,34943.86280811478,0.062431153699009825,-250.29385498207557,-363.64384982619276,43.94621360714743,0.36986758610963394,22.579298316979035,15.871767520189254,23.841536156462347,41.165080728401534,55.1587570664034,,,,
2021-05-29 11:00:00,35776.76,35909.09,34854.79,35378.95,6457.259929,35992.5695,37083.27251860696,34901.86648139304,0.06060712162308726,-292.227083498532,-349.3604965183208,40.86466297697703,0.21870459257382827,23.15800593656446,14.733681261111489,27.75561329587677,26.179282598377018,40.79402391338735,,,,
2021-05-29 12:00:00,35378.67,35469.36,34981.22,35230.64,3326.058934,35924.676,37028.159292686054,34821.192707313945,0.06143316603250949,-333.56892196556873,-346.2021816002807,39.7456957389512,0.1855249170512561,23.695044960951943,13.677493599307699,25.765945147816748,20.59233475728737,29.312232694688642,,,,
2021-05-29 13:00:00,35230.64,35850.0,34567.89,35375.0,6135.233558,35855.9605,36913.42958518623,34798.49141481377,0.05898428436668053,-350.6515481663155,-347.0920549151759,41.42693123104112,0.2725888601673408,24.629140126959562,12.697270621459783,27.43668854324346,29.130288845016945,25.30063540022711,,,,
2021-05-29 14:00:00,35375.0,35402.34,34590.0,34778.18,4978.203787,35804.091499999995,36966.4679094259,34641.71509057409,0.06492980889772905,-407.60803242612747,-359.1952504357354,36.849205391986146,0.05870082544659847,25.496051925241325,11.78751392548037,25.470855738551478,7.589806149370759,19.104143250558362,,,,
2021-05-29 15:00:00,34779.65,34990.0,34125.68,34891.89,7954.557123,35749.877499999995,36977.7581960023,34521.99680399769,0.068692861730914,-438.5221134271924,-375.06062305329,38.24927318094881,0.15062261228089874,26.76939056330971,10.943127888868252,27.635030841081548,23.847925550126018,20.189340181504573,,,,
2021-05-29 16:00:00,34888.66,35300.0,34200.0,34618.56,6193.053689,35671.2595,36978.99174908752,34363.52725091248,0.0733213386585087,-479.5326513637774,-395.9550287356829,36.173254968317806,0.09750954343500784,27.256611312118878,12.759461739087858,25.655831227722214,15.340657972548078,15.592796557348285,,,,
2021-05-29 17:00:00,34620.3,34622.98,33800.0,34416.27,9643.083474,35602.60799999999,37023.51073633693,34181.705263663054,0.07982014892487309,-522.3240602094302,-421.2288350500718,34.67331084226389,0.08254074340853414,28.10526003441234,11.845813116136144,27.060567503516715,17.415743038167754,18.86810885361395,,,,
2021-05-29 18:00:00,34416.26,35049.0,34004.69,34828.86,6211.307749,35583.55649999999,37036.48683346598,34130.626166534006,0.08166301946046263,-517.004067041511,-440.38388146026745,40.12650624269096,0.2402846913521132,28.05848375231312,14.300592720105573,25.123222868534707,29.07550486353283,20.61063529141622,,,,
2021-05-29 19:00:00,34835.4,34856.96,33650.0,33891.84,6021.105841,35526.559,37150.05524522779,33903.06275477221,0.09139619996565333,-581.648773988396,-468.63685997994406,33.32317480143652,-0.0034563537812923777,28.362995663587455,13.2769399663028,25.95280080003238,6.556452618622786,17.682566840107793,33891.84,,33.32317480143652,
2021-05-29 20:00:00,33893.55,34179.96,33632.76,34070.98,5465.342194,35477.0255,37216.551374380804,33737.4996256192,0.09806492229066953,-611.3841657632729,-497.1863211479685,35.572188262198665,0.09585381260842292,28.663211515024667,12.326706422698951,24.227768409313153,11.825183090382188,15.819046857512603,,,,
2021-05-29 21:00:00,34069.35,34329.59,33674.91,34025.43,4135.986849,35395.1225,37248.22585605019,33542.01914394981,0.10470953200120663,-631.3449052055221,-524.0180379680194,35.24664001623488,0.13043278305872844,28.606818545935926,12.687172052348647,22.494027226489788,11.370730944534817,9.91745555117993,,,,
2021-05-29 22:00:00,34025.44,34494.93,33752.3,34234.18,4658.099088,35296.093,37176.25485504928,33415.93114495072,0.10653654244673927,-623.1433924692174,-543.843108873307,38.045002116695855,0.2176006424265617,28.18852988068601,13.14004048395742,20.88456437850511,19.48083077441335,14.22558160311012,,,,
2021-05-29 23:00:00,34235.14,34742.93,34063.98,34650.08,3326.550872,35209.8915,37039.3515312057,33380.4314687943,0.10391739100960883,-576.4527040892353,-550.3650279178211,43.30220669934589,0.3470008935830498,27.26560507270231,14.247347616892302,19.390442123615813,37.43946062916785,22.76367411603867,,,,
